call_id,caller_age_days,calls_per_day,call_duration_sec,avg_call_duration_sec,unique_receivers_24h,receiver_block_rate,spam_reports_count,country_code_risk_score,night_call_ratio,sequential_dialing_score,graph_degree,previous_fraud_associations,reputation_score,fraud_label
CALL0008842,412.0,4.0,102.0,101.0,6.0,6.38,0.0,16.23,14.09,43.57,143.0,0.0,65.95,0.0
CALL0002057,1744.0,16.0,69.0,74.4,7.0,17.63,1.0,44.32,11.83,41.85,124.0,0.0,88.79,0.0
CALL0000072,323.0,13.0,216.0,222.2,10.0,11.71,1.0,19.97,12.02,41.11,45.0,0.0,95.16,0.0
CALL0006602,1138.0,7.0,264.0,355.1,10.0,2.72,1.0,25.0,4.13,9.13,116.0,0.0,86.22,0.0
CALL0004734,534.0,10.0,313.0,252.3,3.0,12.19,3.0,,10.26,2.08,167.0,0.0,79.91,0.0
CALL0006164,703.0,737.0,422.0,201.3,64.0,2.57,0.0,11.04,10.49,6.49,7425.0,0.0,78.71,0.0
CALL0007222,1042.0,,,300.7,9.0,12.68,3.0,62.15,31.81,10.01,89.0,0.0,,0.0
CALL0002092,96.0,753.0,,1.0,3240.0,86.44,70.0,72.65,47.86,69.06,256.0,23.0,18.82,1.0
Call-0004516,2267.0,6.0,211.0,192.7,14.0,9.41,1.0,20.41,26.38,26.62,84.0,2.0,92.41,0.0
CALL0006373,1274.0,12.0,392.0,437.5,6.0,3.62,2.0,38.73,30.29,19.51,121.0,0.0,70.21,0.0
CALL0006369,848.0,7.0,430.0,505.9,4.0,10.4,1.0,6.53,26.01,29.11,71.0,2.0,54.13,0.0
CALL0000802,528.0,1366.0,21.0,14.8,146.0,58.62,1.0,87.27,78.94,84.64,165.0,20.0,15.71,1.0
CALL0006596,319.0,18.0,179.0,129.9,6.0,,2.0,25.29,14.17,17.83,53.0,0.0,88.44,
CALL0002403,841.0,9.0,243.0,328.8,9.0,7.19,0.0,5.92,27.38,7.27,78.0,0.0,77.49,0.0
CALL0005776,2375.0,6.0,177.0,185.2,10.0,2.48,1.0,47.13,,36.37,133.0,0.0,77.63,0.0
CALL0005331,1200.0,1463.0,9.0,12.7,36.0,74.44,73.0,94.56,71.48,80.65,106.0,21.0,20.46,1.0
CALL0008626,48.0,250.0,100.0,57.6,151.0,80.68,4.0,36.73,73.21,2193.75,451.0,19.0,17.85,1.0
CALL0003312,834.0,9.0,93.0,94.8,7.0,52.58,,61.19,65.58,77.76,19.0,31.0,36.21,1.0
CALL0007569,596.0,10.0,166.0,124.7,6.0,16.1,2.0,22.07,43.04,12.62,116.0,0.0,82.8,0.0
CALL0006285,43.0,1236.0,27.0,18.1,82.0,,3.0,86.84,54.34,84.39,564.0,21.0,33.95,1.0
CALL0004662,689.0,,248.0,274.6,6.0,6.36,4.0,42.77,52.18,13.31,54.0,0.0,87.05,0.0
CALL0007207,796.0,4.0,361.0,370.0,9.0,3.11,2.0,23.56,61.11,19.42,161.0,0.0,82.71,0.0
CALL0006280,1636.0,,274.0,353.3,9.0,10.95,0.0,30.88,38.01,14.85,110.0,0.0,90.75,0.0
CALL0006782,43.0,21225.0,362.0,369.7,46.0,63.58,,67.91,64.83,92.77,421.0,22.0,33.03,1.0
CALL0007087,940.0,13.0,645.0,537.5,11.0,4.61,1.0,5.51,26.25,10.17,65.0,0.0,61.98,0.0
CALL0005356,437.0,12.0,198.0,234.4,2.0,11.04,2.0,18.71,9.87,24.94,46.0,0.0,60.48,0.0
CALL0000537,28.0,956.0,11.0,11.0,151.0,,86.0,91.14,73.46,48.46,344.0,18.0,13.03,1.0
CALL0004506,879.0,899.0,173.0,126.5,97.0,49.13,2.0,77.51,60.31,38.64,477.0,21.0,10.07,1.0
CALL0001596,1229.0,11.0,255.0,201.2,8.0,12.86,1.0,70.27,,5.13,125.0,0.0,69.6,0.0
CALL0002644,1072.0,564.0,319.0,369.3,84.0,0.79,2.0,24.44,4.68,26.07,285.0,0.0,-23.38955917658215,0.0
CALL0000240,581.0,7.0,629.0,744.5,6.0,10.73,1.0,41.31,38.14,8.82,30.0,0.0,89.43,0.0
CALL0000724,1235.0,7.0,357.0,439.9,13.0,6.89,4.0,19.02,9.09,16.31,228.0,1.0,87.94,0.0
CALL0006436,329.0,3.0,437.0,,8.0,1.35,2.0,27.96,17.89,15.57,,0.0,70.72,0.0
CALL0006706,1758.0,33.0,291.0,315.4,,3.28,3.0,13.47,36.68,8.75,25.0,2.0,63.52,0.0
CALL0002145,1001.0,14.0,393.0,452.6,5.0,9.95,2.0,22.51,,34.02,33.0,0.0,91.32,0.0
CALL0006738,2199.0,3.0,125.0,,6.0,17.42,1.0,44.89,8.39,20.28,41.0,0.0,88.88,0.0
CALL0003256,43.0,676.0,216.0,221.4,220.0,55.98,3.0,81.12,49.53,94.63,244.0,20.0,42.76,1.0
CALL0005471,26.0,570.0,10.0,7.3,105.0,33.28,2.0,18.27,88.91,75.19,247.0,18.0,4.0,1.0
CALL0001748,2401.0,25.0,260.0,279.0,6.0,8.93,1.0,3.29,,20.68,88.0,0.0,68.66,0.0
CALL0002997,18.0,131.0,1340.0,50.9,155.0,71.63,,35.4,81.42,60.86,338.0,22.0,25.11,
CALL0007094,1037.0,19.0,275.0,408.9,5.0,6.3,1.0,27.75,13.78,8.94,90.0,0.0,81.14,0.0
CALL0004894,472.0,3.0,277.0,294.9,4.0,12.14,2.0,15.24,9.37,4.65,166.0,0.0,96.3,0.0
CALL0001333,3425.0,11.0,261.0,336.9,6.0,1.32,3.0,33.08,14.88,20.47,97.0,0.0,76.8,0.0
CALL0009303,154.0,13.0,186.0,196.7,12.0,11.16,3.0,13.28,16.39,14.14,16.0,0.0,68.41,0.0
CALL0007870,255.0,8.0,428.0,402.9,11.0,,3.0,,30.17,21.99,143.0,0.0,73.47,0.0
CALL0009145,21.0,380.0,3.0,1.0,5000.0,70.81,76.0,81.8,66.8,94.15,695.0,1.0,11.17,1.0
CALL0000571,756.0,12.0,311.0,326.8,6.0,7.7,2.0,,6.27,31.76,35.0,0.0,72.25,0.0
CALL0006568,1184.0,14.0,227.0,249.1,8.0,5.83,2.0,18.67,29.15,27.85,16.0,1.0,83.53,0.0
CALL0000836,24.0,685.0,41.0,22.1,,81.01,5.0,73.76,47.31,96.87,330.0,,21.37,1.0
CALL0006579,35.0,8.0,34.0,29.8,4.0,77.34,92.0,48.44,61.75,81.0,45.0,1.0,8.3,1.0
CALL0001418,530.0,27.0,426.0,301.7,10.0,6.74,2.0,25.97,17.53,13.24,116.0,0.0,90.4,0.0
CALL0001851,5.0,1484.0,33.0,20.7,,82.98,89.0,90.15,,80.77,240.0,1.0,42.39,1.0
CALL0009975,810.0,267.0,211.0,298.9,79.0,12.81,1.0,41.67,17.74,17.6,122.0,0.0,52.75,0.0
CALL0002414,658.0,8.0,313.0,306.4,14.0,8.05,2.0,8.96,20.25,5.17,190.0,0.0,83.53,0.0
CALL0002964,1272.0,6.0,14.0,,10.0,15.3,3.0,,8.4,16.81,79.0,0.0,84.43,0.0
CALL0009888,578.0,4.0,335.0,228.4,8.0,5.49,2.0,32.17,4.37,23.59,86.0,0.0,-16.34546978344133,0.0
CALL0009357,510.0,8.0,185.0,253.6,8.0,11.04,0.0,46.51,10.11,7.2,173.0,1.0,90.7,0.0
CALL0005896,333.0,13.0,164.0,80.0,5.0,23.12,1.0,48.57,20.73,8.7,73.0,0.0,84.13,0.0
CALL0003765,904.0,,,190.1,10.0,0.97,1.0,42.19,12.28,14.06,182.0,0.0,90.15,0.0
CALL0007993,440.0,2.0,144.0,67.7,7.0,5.23,1.0,30.89,26.48,43.29,,0.0,80.85,0.0
CALL0009085,1441.0,141.0,121.0,105.5,437.0,60.68,91.0,35.01,58.31,94.97,,16.0,,1.0
CALL0000173,1264.0,22.0,232.0,274.8,6.0,15.44,1.0,11.98,,,106.0,1.0,67.82,0.0
CALL0009734,42.0,13.0,30.0,31.1,7.0,84.74,3.0,80.67,64.76,86.16,12.0,22.0,,1.0
CALL0005552,2729.0,4.0,93.0,53.1,3.0,,0.0,14.65,15.24,,28.0,0.0,81.76,0.0
CALL0006677,516.0,4.0,306.0,409.3,3.0,8.31,1.0,39.17,18.09,17.68,115.0,0.0,,0.0
CALL0009824,767.0,6.0,776.0,291.1,10.0,1.48,2.0,51.24,10.19,8.44,150.0,0.0,74.09,0.0
CALL0001513,824.0,7.0,204.0,170.5,25.0,3.58,0.0,32.79,16.58,15.55,,0.0,61.32,0.0
CALL0004538,420.0,9.0,792.0,442.9,3.0,10.69,2.0,32.27,26.1,6.45,157.0,2.0,86.85,0.0
CALL0000265,1071.0,,225.0,212.1,9.0,4.93,0.0,38.21,7.42,7.35,81.0,0.0,76.39,0.0
CALL0009252,2251.0,13.0,114.0,88.9,9.0,7.84,2.0,15.25,6.86,34.44,16.0,1.0,75.46,0.0
CALL0003638,311.0,13.0,152.0,146.7,10.0,2.93,4.0,30.33,7.66,10.37,95.0,0.0,76.13,0.0
CALL0003647,1209.0,10.0,279.0,269.8,7.0,2.71,3.0,30.94,46.24,13.94,39.0,1.0,80.29,1.0
CALL0002835,,1269.0,16.0,17.7,95.0,44.67,58.0,68.62,,,263.0,19.0,15.72,1.0
CALL0009746,,3.0,220.0,183.7,7.0,2.34,1.0,31.87,29.93,5.13,12.0,0.0,66.6,0.0
CALL0008767,37.0,1.0,27.0,21.0,8.0,82.48,3.0,39.95,78.73,70.61,56.0,0.0,36.62,1.0
CALL0007961,597.0,10.0,17.0,19.1,4.0,78.69,98.0,61.9,59.19,84.15,25.0,0.0,16.79,1.0
CALL0005804,70.0,,48.0,66.2,186.0,52.25,59.0,73.81,58.3,87.86,186.0,22.0,6.45,1.0
CALL0009467,1315.0,6.0,460.0,440.7,11.0,6.29,2.0,22.16,9.54,24.01,115.0,0.0,86.17,0.0
CALL0002763,1066.0,5.0,149.0,173.3,75.0,7.55,2.0,22.29,51.82,13.37,35.0,0.0,87.63,0.0
CALL0000871,751.0,1.0,5.0,1.0,5.0,46.58,2.0,,63.26,62.89,15.0,25.0,17.28,1.0
CALL0006953,2025.0,3.0,575.0,692.8,11.0,3.69,,10.6,21.35,19.84,63.0,1.0,65.24,0.0
CALL0005758,40.0,1320.0,150.0,21.0,97.0,64.25,3.0,51.16,78.73,1263.6,370.0,19.0,51.87,1.0
CALL0004813,637.0,22.0,354.0,457.8,10.0,6.84,3.0,25.33,22.86,5.25,83.0,0.0,92.11,0.0
CALL0000725,8.0,930.0,24.0,3.7,138.0,72.35,80.0,59.96,59.24,49.32,434.0,16.0,38.15,1.0
CALL0004167,23.0,507.0,55.0,41.1,301.0,83.11,1.0,65.61,41.05,56.11,698.0,25.0,21.03,1.0
CALL0004380,20.0,322.0,55.0,25.8,97.0,60.39,0.0,77.5,64.41,,175.0,22.0,25.77,1.0
CALL0001470,1663.0,25.0,235.0,188.1,6.0,12.24,3.0,27.02,16.28,7.32,95.0,0.0,61.13,0.0
CALL0002075,9.0,1002.0,78.0,53.3,106.0,61.66,88.0,66.61,69.97,38.61,9550.0,17.0,33.57,1.0
CALL0000249,1603.0,5.0,197.0,172.5,,10.22,1.0,29.87,12.47,18.77,46.0,0.0,80.18,0.0
CALL0007851,1973.0,11.0,119.0,136.7,8.0,26.04,1.0,49.97,37.22,34.78,105.0,0.0,71.43,0.0
CALL0007777,83.0,451.0,45.0,51.9,119.0,56.99,80.0,57.03,71.06,76.2,331.0,24.0,14.84,1.0
CALL0004194,845.0,,472.0,303.0,11.0,10.81,0.0,35.11,21.03,16.89,22.0,1.0,68.42,0.0
CALL0004398,755.0,9.0,182.0,112.7,7.0,7.6,1.0,38.58,17.62,8.03,177.0,0.0,86.19,0.0
CALL0008234,847.0,17.0,399.0,285.6,4.0,9.38,2.0,17.65,25.32,28.9,74.0,1.0,85.24,
call0000155,27.0,881.0,16.0,10.7,114.0,72.37,75.0,60.44,63.83,67.25,273.0,27.0,-15.533300107513503,1.0
CALL0009916,1068.0,12.0,178.0,227.1,3.0,5.0,0.0,20.69,7.54,15.13,86.0,1.0,71.83,0.0
CALL0006043,990.0,14.0,193.0,194.2,7.0,8.75,1.0,36.05,21.17,41.81,47.0,6.0,83.61,0.0
CALL0007843,575.0,12.0,289.0,285.8,10.0,5.65,0.0,13.29,13.83,34.35,50.0,0.0,56.74,0.0
CALL0001417,1683.0,6.0,465.0,,11.0,4.65,1.0,9.31,,14.5,32.0,0.0,90.33,0.0
CALL0000909,149.0,133.0,235.0,250.3,82.0,13.84,2.0,39.97,,3.34,385.0,0.0,92.64,0.0
CALL0000471,10.0,1331.0,302.0,331.5,,70.81,78.0,43.71,40.25,86.51,295.0,23.0,10.87,1.0
CALL0005813,746.0,672.0,26.0,35.4,167.0,71.09,89.0,33.29,68.5,44.25,612.0,29.0,14.2,1.0
CALL0005969,,549.0,220.0,219.4,85.0,14.7,0.0,4.98,15.92,4.28,144.0,0.0,91.85,0.0
CALL0003023,11.0,12.0,13.0,15.2,,81.05,70.0,78.49,67.07,52.96,60.0,12.0,28.92,1.0
CALL0003414,854.0,13.0,99.0,61.5,1.0,5.32,0.0,,29.94,6.82,155.0,0.0,96.05,0.0
CALL0000020,873.0,28.0,249.0,211.9,8.0,10.19,1.0,4.65,27.12,7.02,118.0,0.0,88.26,0.0
CALL0003703,7.0,160.0,16.0,25.5,141.0,50.74,2.0,73.31,79.51,65.48,332.0,35.0,37.01,1.0
CALL0009808,243.0,6.0,435.0,547.6,13.0,1.98,0.0,34.14,3.24,5.23,120.0,0.0,94.76,0.0
CALL0004411,1905.0,3.0,239.0,178.4,7.0,15.52,3.0,24.97,11.62,7.41,65.0,0.0,,0.0
CALL0000626,226.0,1390.0,42.0,45.7,98.0,50.71,3.0,,,71.8,256.0,21.0,20.99,1.0
CALL0003316,1011.0,4.0,279.0,332.8,,7.65,2.0,5.84,55.13,11.1,2600.0,1.0,89.97,0.0
CALL0008567,686.0,529.0,325.0,251.2,62.0,,1.0,42.82,31.51,23.3,373.0,0.0,62.52,0.0
CALL0006325,,27.0,267.0,166.5,5.0,0.8,0.0,13.37,13.04,14.27,138.0,0.0,97.28,0.0
CALL0008703,490.0,11.0,434.0,369.5,,13.73,3.0,,7.11,15.41,13.0,1.0,98.64,0.0
CALL0004345,58.0,1367.0,61.0,63.8,175.0,53.85,77.0,71.05,75.25,89.11,291.0,1.0,62.05,1.0
CALL0009938,1114.0,,453.0,280.4,7.0,19.31,,,22.79,13.08,63.0,1.0,88.67,0.0
CALL0003059,618.0,7.0,191.0,167.7,6.0,7.97,5.0,25.3,34.93,4.07,25.0,0.0,91.62,0.0
CALL0003952,473.0,3.0,509.0,521.6,5.0,22.18,1.0,,25.68,36.17,99.0,7.0,62.63,0.0
CALL0002668,3650.0,14.0,192.0,199.8,7.0,8.06,2.0,,44.02,30.77,,0.0,80.04,0.0
CALL0009832,,7.0,202.0,198.5,7.0,6.28,0.0,37.35,6.84,16.67,57.0,0.0,89.18,0.0
CALL0009338,747.0,6.0,184.0,256.0,,15.17,1.0,30.5,16.36,17.14,142.0,0.0,79.33,0.0
CALL0004854,39.0,141.0,28.0,,328.0,63.01,92.0,59.98,76.58,69.6,5525.0,15.0,27.29,1.0
CALL0001862,1235.0,6.0,366.0,591.3,5.0,12.87,4.0,54.22,27.87,31.52,99.0,,79.69,0.0
CALL0007174,448.0,8.0,511.0,482.8,10.0,1.93,2.0,42.54,26.09,5.22,23.0,0.0,84.2,0.0
CALL0000244,1424.0,662.0,242.0,281.6,126.0,57.57,74.0,72.02,37.82,50.7,746.0,23.0,40.88,1.0
CALL0009483,50.0,1219.0,5.0,15.2,219.0,46.54,75.0,43.68,68.11,67.48,187.0,27.0,16.26,1.0
call0008625,530.0,3.0,221.0,,2.0,13.02,1.0,43.65,,12.18,2640.0,0.0,96.94,0.0
CALL0001883,717.0,6.0,76.0,,7.0,25.33,0.0,15.25,13.26,1.76,24.0,1.0,70.74,0.0
CALL0008079,798.0,8.0,201.0,144.1,6.0,24.75,2.0,32.6,7.19,,64.0,0.0,88.06,0.0
CALL0000005,14.0,1344.0,69.0,64.8,135.0,72.19,3.0,42.58,85.61,51.92,,28.0,17.94,1.0
CALL0001972,246.0,5.0,297.0,272.0,9.0,3.52,3.0,3.12,26.41,2.5,78.0,1.0,64.64,0.0
CALL0006091,19.0,846.0,7.0,6.6,111.0,56.99,84.0,27.51,35.88,79.83,114.0,1.0,,1.0
CALL0008203,578.0,11.0,266.0,275.2,4.0,18.22,2.0,43.64,20.85,13.07,81.0,0.0,75.97,0.0
CALL0009059,111.0,1404.0,28.0,16.9,139.0,54.41,58.0,92.66,40.04,97.45,215.0,30.0,19.83,1.0
CALL0007839,233.0,35.0,107.0,101.9,10.0,6.45,3.0,,23.93,6.97,108.0,,86.6,0.0
CALL0003495,617.0,11.0,,139.8,7.0,13.02,1.0,45.42,56.79,12.99,82.0,0.0,81.95,0.0
CALL0003191,315.0,10.0,385.0,383.6,7.0,1.28,1.0,36.35,25.1,25.26,10.0,0.0,78.94,0.0
CALL0003574,1295.0,5.0,515.0,580.5,13.0,17.67,4.0,21.73,13.71,20.99,1160.0,0.0,87.23,0.0
CALL0001811,1139.0,1431.0,16.0,17.5,180.0,93.33,,69.4,70.05,62.91,459.0,14.0,29.37,1.0
CALL0000588,610.0,6.0,222.0,182.3,8.0,0.73,,10.19,28.23,17.39,80.0,0.0,86.98,0.0
CALL0002607,2.0,925.0,11.0,21.7,137.0,27.28,70.0,62.11,53.95,75.73,294.0,0.0,34.88,1.0
CALL0003550,527.0,50.0,,250.7,4.0,8.35,2.0,36.31,15.23,6.37,98.0,1.0,59.19,0.0
CALL0006268,532.0,14.0,283.0,378.8,7.0,2.84,0.0,27.22,20.89,16.86,135.0,0.0,83.28,0.0
call0009385,955.0,11.0,211.0,242.0,9.0,6.4,0.0,27.57,9.92,6.57,118.0,0.0,67.07,0.0
CALL0006991,16.0,236.0,9.0,9.0,244.0,84.57,81.0,55.64,46.83,69.1,255.0,19.0,78.49,1.0
CALL0006920,1654.0,10.0,301.0,302.7,3.0,8.63,4.0,4.51,10.42,16.32,80.0,0.0,63.59,0.0
CALL0000577,970.0,16.0,326.0,306.0,6.0,,6.0,17.43,17.71,9.59,165.0,0.0,75.49,0.0
CALL0004504,990.0,4.0,155.0,114.3,5.0,2.59,4.0,,14.86,6.68,128.0,0.0,66.63,0.0
CALL0003283,170.0,664.0,23.0,40.0,56.0,71.3,0.0,81.51,,70.95,238.0,0.0,12.66,1.0
CALL0001914,1117.0,3.0,362.0,416.4,6.0,9.22,3.0,,23.39,7.74,88.0,0.0,94.63,
CALL0000216,861.0,4.0,651.0,652.7,13.0,3.67,1.0,52.83,44.72,14.51,54.0,1.0,61.85,0.0
CALL0000932,1228.0,1302.0,,38.6,150.0,50.73,2.0,58.44,65.07,79.31,297.0,0.0,22.85,1.0
CALL0005605,2358.0,5.0,127.0,87.1,10.0,10.15,2.0,21.36,11.03,13.61,206.0,0.0,71.6,0.0
CALL0002251,911.0,5.0,275.0,243.1,6.0,6.7,2.0,28.59,14.49,34.0,23.0,0.0,92.07,0.0
CALL0001488,1548.0,418.0,5790.0,350.5,66.0,6.81,2.0,26.25,27.11,2.13,167.0,0.0,67.55,0.0
CALL0000029,40.0,,30.0,,12.0,87.11,83.0,82.66,35.94,60.96,14.0,1.0,68.62,1.0
CALL0007768,959.0,7.0,465.0,468.0,9.0,17.77,0.0,8.46,17.04,15.51,142.0,0.0,65.49,0.0
CALL0000825,,7.0,104.0,106.6,8.0,13.51,1.0,36.95,48.93,27.08,63.0,1.0,79.96,
CALL0008662,,1030.0,16.0,17.0,84.0,33.08,74.0,82.41,74.79,95.26,358.0,19.0,,1.0
CALL0007734,1688.0,14.0,162.0,160.9,4.0,11.45,4.0,8.13,19.4,,42.0,3.0,65.82,0.0
CALL0006286,1792.0,8.0,299.0,244.6,9.0,3.23,1.0,45.85,,14.32,31.0,0.0,80.7,
CALL0005558,591.0,3.0,154.0,148.8,4.0,,2.0,35.69,,22.69,139.0,0.0,79.0,0.0
CALL0006688,19.0,957.0,20.0,8.8,138.0,73.24,0.0,75.69,,83.69,555.0,24.0,32.5,
CALL0007542,3650.0,7.0,126.0,92.3,10.0,12.5,1.0,65.28,13.84,5.14,227.0,0.0,94.65,0.0
CALL0004037,10.0,1291.0,20.0,14.9,91.0,79.98,83.0,46.99,44.64,61.96,176.0,19.0,4.0,1.0
CALL0003640,1729.0,5.0,360.0,,12.0,8.72,1.0,26.6,30.43,16.33,31.0,1.0,79.33,0.0
 CALL0004232 ,2199.0,25.0,519.0,583.9,5.0,10.55,0.0,4.78,,14.65,96.0,0.0,71.59,0.0
CALL0004322,910.0,26.0,355.0,,7.0,8.34,4.0,12.02,37.04,11.9,164.0,0.0,92.31,0.0
CALL0006402,951.0,10.0,103.0,97.7,5.0,3.98,1.0,10.17,12.59,6.84,18.0,0.0,66.91,0.0
CALL0007478,8.0,926.0,31.0,12.3,115.0,69.45,92.0,56.46,75.36,85.07,485.0,19.0,28.8,1.0
CALL0000912,64.0,1089.0,4.0,1.0,199.0,36.48,78.0,37.09,53.85,70.11,224.0,21.0,16.7,1.0
CALL0006054,387.0,25.0,244.0,188.1,6.0,,3.0,43.26,33.51,27.8,56.0,1.0,93.13,0.0
CALL0001769,1197.0,435.0,34.0,20.1,60.0,69.34,74.0,76.92,39.64,70.47,254.0,12.0,21.99,
CALL0002350,264.0,2.0,321.0,240.3,4.0,,1.0,,21.8,12.28,143.0,0.0,64.12,0.0
CALL0002387,1210.0,1013.0,9.0,,46.0,98.34,89.0,73.38,26.13,93.63,369.0,20.0,28.87,1.0
CALL0006807,937.0,7.0,228.0,342.2,10.0,7.3,1.0,47.14,21.46,5.22,64.0,0.0,85.02,0.0
 CALL0001091 ,275.0,5.0,476.0,590.0,8.0,8.22,4.0,35.18,28.8,31.5,2160.0,,60.22,0.0
CALL0000205,793.0,17.0,51.0,5.9,10.0,18.03,2.0,36.46,43.67,15.22,147.0,0.0,91.27,0.0
CALL0001678,,7.0,209.0,276.9,9.0,5.86,1.0,31.59,33.4,5.33,140.0,0.0,83.97,0.0
CALL0001309,351.0,,68.0,61.6,7.0,4.34,1.0,57.54,34.04,26.22,121.0,0.0,79.51,0.0
CALL0001987,10.0,519.0,,1.4,176.0,65.5,80.0,,,76.44,889.0,,,1.0
CALL0001087,8.0,1196.0,17.0,17.0,32.0,56.76,80.0,26.96,55.08,53.61,316.0,30.0,2.55,1.0
CALL0001414,2297.0,31.0,513.0,450.3,10.0,10.66,4.0,40.93,,1.57,19.0,0.0,87.05,0.0
CALL0006070,62.0,794.0,233.0,177.0,157.0,50.12,91.0,44.64,63.15,62.8,274.0,21.0,50.47,1.0
CALL0000325,466.0,6.0,556.0,740.2,8.0,12.4,1.0,17.74,29.34,23.56,114.0,0.0,91.16,0.0
CALL0001313,19.0,341.0,172.0,103.6,140.0,70.99,72.0,78.59,77.85,87.72,305.0,20.0,40.09,1.0
CALL0000965,38.0,1034.0,42.0,41.7,174.0,84.59,0.0,54.47,89.3,40.63,174.0,0.0,54.1,1.0
CALL0009109,779.0,2.0,114.0,90.7,15.0,3.97,0.0,5.58,2.48,1.25,161.0,0.0,57.27,0.0
CALL0004639,230.0,17.0,274.0,331.8,10.0,14.59,0.0,14.9,26.09,11.15,193.0,0.0,73.67,0.0
CALL0005937,989.0,506.0,7.0,19.9,208.0,80.0,85.0,56.08,47.42,29.6,565.0,20.0,17.36,1.0
CALL0008995,3.0,617.0,22.0,39.2,,45.75,5.0,62.97,50.98,68.33,171.0,20.0,7.78,1.0
CALL0001517,3650.0,4.0,160.0,126.6,7.0,,0.0,23.84,16.1,21.15,61.0,1.0,97.35,0.0
CALL0002963,248.0,1326.0,4.0,19.7,120.0,83.22,72.0,86.98,49.32,83.52,214.0,19.0,2.62,1.0
CALL0006486,615.0,13.0,114.0,89.0,15.0,6.96,0.0,12.5,17.65,4.72,99.0,0.0,85.16,0.0
CALL0009151,908.0,29.0,335.0,181.8,8.0,7.63,1.0,49.02,11.68,3.57,150.0,,75.63,0.0
CALL0006896,652.0,8.0,333.0,240.2,11.0,,2.0,36.65,26.39,8.41,55.0,0.0,92.77,0.0
CALL0001767,698.0,1.0,215.0,158.8,9.0,18.44,2.0,28.36,38.36,11.32,48.0,0.0,85.79,0.0
CALL0005862,22.0,903.0,6.0,5.3,100.0,86.44,97.0,53.6,28.9,65.16,214.0,25.0,36.5,1.0
CALL0003777,789.0,6.0,158.0,144.3,12.0,4.55,2.0,30.29,22.01,1.94,97.0,1.0,67.06,0.0
CALL0007988,539.0,7.0,119.0,66.2,,14.59,3.0,3.23,0.92,11.37,141.0,0.0,85.22,0.0
CALL0001836,9.0,1042.0,81.0,138.5,323.0,71.96,78.0,66.47,,66.34,100.0,22.0,30.13,1.0
CALL0008060,791.0,44.0,114.0,130.3,4.0,4.74,4.0,38.26,14.08,27.68,142.0,0.0,76.79,0.0
CALL0003116,884.0,,151.0,134.7,11.0,27.3,1.0,27.7,10.11,5.55,52.0,1.0,79.18,
CALL0002507,1454.0,1183.0,4.0,8.1,,59.86,82.0,57.21,54.41,81.45,252.0,18.0,13.77,
CALL0007919,1809.0,24.0,131.0,123.4,8.0,10.25,2.0,,7.58,13.18,105.0,0.0,74.13,0.0
CALL0003826,,6.0,,202.2,6.0,6.41,1.0,23.87,19.42,26.97,88.0,6.0,90.95,0.0
CALL0003693,898.0,1323.0,5.0,6.8,111.0,87.95,66.0,57.14,54.2,79.13,309.0,24.0,37.97,1.0
CALL0004166,662.0,25.0,190.0,248.1,,9.51,1.0,39.51,25.21,5.07,69.0,0.0,56.1,0.0
CALL0007139,2.0,956.0,18.0,11.8,378.0,66.29,78.0,69.73,58.32,67.91,431.0,0.0,52.68,1.0
CALL0007255,3158.0,,380.0,386.6,10.0,5.23,2.0,54.03,43.43,13.34,93.0,0.0,84.58,0.0
CALL0002475,751.0,12.0,140.0,144.5,6.0,,4.0,23.58,10.63,10.51,45.0,0.0,71.59,0.0
CALL0009082,1139.0,659.0,35.0,53.4,,91.83,86.0,91.06,46.61,94.74,915.0,2.0,19.1,1.0
CALL0001490,361.0,773.0,161.0,124.3,91.0,27.15,2.0,28.71,35.32,7.14,126.0,1.0,90.34,0.0
CALL0001331,71.0,800.0,27.0,23.1,130.0,45.14,81.0,81.68,61.72,77.78,224.0,0.0,44.83,1.0
CALL0003939,1722.0,22.0,110.0,119.5,10.0,2.26,1.0,,15.92,6.35,27.0,0.0,84.38,0.0
CALL0007930,232.0,8.0,448.0,484.2,8.0,3.2,1.0,30.3,12.6,8.81,134.0,5.0,73.41,1.0
CALL0000621,859.0,5.0,,412.8,3.0,6.65,1.0,35.92,14.25,27.75,86.0,0.0,72.37,0.0
CALL0008858,311.0,4.0,146.0,161.2,6.0,13.18,1.0,23.36,17.15,6.12,82.0,0.0,72.12,0.0
CALL0004170,503.0,1129.0,54.0,47.7,117.0,57.19,7.0,51.28,25.13,65.57,458.0,18.0,37.59,1.0
CALL0002924,1116.0,789.0,83.0,107.2,136.0,34.08,4.0,26.8,31.89,56.13,649.0,1.0,2.16,1.0
CALL0009891,1964.0,13.0,191.0,145.3,12.0,4.39,1.0,,8.91,29.68,121.0,0.0,86.14,0.0
call0002988,6.0,9.0,82.0,61.8,3.0,68.31,86.0,42.9,80.89,85.99,1.0,25.0,11.11,1.0
CALL0009120,,23.0,492.0,583.0,10.0,14.48,1.0,46.07,2.11,,74.0,0.0,88.25,0.0
CALL0004525,1416.0,426.0,18.0,34.9,248.0,53.24,63.0,64.2,37.17,88.55,621.0,1.0,19.58,1.0
CALL0001692,1196.0,10.0,278.0,171.8,6.0,5.68,0.0,25.52,5.68,12.62,63.0,0.0,83.88,0.0
